temperature,humidity,moisture,soil_type,crop_type,nitrogen,potassium,phosphorous,fertilizer_name,field_capacity,wilting_point,clay_fraction,cec_baseline,om_baseline,vpd_kpa,smd,saturation_excess,soil_temp_estimate,q10_proxy,t_max_est,t_min_est,et0_estimate,n_mineralization_index,k_depletion_proxy,n_leach_risk,general_stress,p_immobility_index
31.18,47.51,35.51,Red,Wheat,13,12,25,17-17-17,0.22,0.1,0.3,12.0,1.0,2.3824349927994573,-0.13509999999999997,0.13509999999999997,28.062,0.5049853606024038,36.18,26.18,13.53724264608713,0.5049853606024038,2.687633382171258,0.09456999999999997,-0.3218669675272066,0.1
31.88,56.55,43.06,Loamy,Cotton,9,0,12,DAP,0.25,0.12,0.2,15.0,2.0,2.051981735184517,-0.18060000000000004,0.18060000000000004,28.692,0.6583650633045341,36.879999999999995,26.88,13.730710793336222,1.3167301266090683,1.8783445172684556,0.14448000000000003,-0.37058790137432385,0.1
31.35,62.93,34.02,Clayey,Barley,17,2,28,14-35-14,0.4,0.25,0.5,30.0,2.5,1.698877250099426,0.059799999999999964,0.0,28.215000000000003,0.4923838917182681,36.35,26.35,13.584227767561911,1.2309597292956702,0.7692645171493281,0.0,0.10159285955594562,0.1
30.99,59.97,63.35,Red,Wheat,13,0,14,DAP,0.22,0.1,0.3,12.0,1.0,1.7973610931800832,-0.4135000000000001,0.4135000000000001,27.891,0.8833530932343229,35.989999999999995,25.99,13.484729863262366,0.8833530932343229,2.019744067355947,0.28945000000000004,-0.7432088120299646,0.1
32.83,55.64,40.91,Loamy,Tobacco,42,0,0,14-35-14,0.25,0.12,0.2,15.0,2.0,2.210183992481464,-0.15909999999999996,0.15909999999999996,29.547,0.690119399196758,37.83,27.83,13.993274707460008,1.380238798393516,2.06184745072159,0.12727999999999998,-0.3516402732038008,0.1
33.9,50.25,20.0,Red,Millets,7,19,12,10-26-26,0.22,0.1,0.3,12.0,1.0,2.6316330156005523,0.01999999999999999,0.0,30.509999999999998,0.3768952760686317,38.9,28.9,14.289004589683637,0.3768952760686317,3.1336180198566064,0.0,0.05263266031201102,0.1
24.38,50.13,34.67,Clayey,Cotton,13,3,33,28-28,0.4,0.25,0.5,30.0,2.5,1.5223599671497459,0.053300000000000014,0.0,21.942,0.2439076945490854,29.38,19.38,11.657837787095858,0.6097692363727135,0.5915808516866772,0.0,0.08114178624908147,0.1
31.49,58.29,37.49,Clayey,Millets,44,0,0,14-35-14,0.4,0.25,0.5,30.0,2.5,1.9267717356183098,0.02510000000000001,0.0,28.340999999999998,0.5505260764698966,36.489999999999995,26.49,13.622921397011723,1.3763151911747415,0.8749419968104029,0.0,0.0483619705640196,0.1
31.93,53.26,30.3,Clayey,Wheat,31,1,4,DAP,0.4,0.25,0.5,30.0,2.5,2.21360619161573,0.09700000000000003,0.0,28.737000000000002,0.4656749253012204,36.93,26.93,13.744529946711166,1.164187313253051,1.014165886362922,0.0,0.21471980058672588,0.1
33.75,70.86,30.19,Loamy,Tobacco,25,0,16,10-26-26,0.25,0.12,0.2,15.0,2.0,1.5285862544571391,-0.0519,0.0519,30.375,0.5601590922650616,38.75,28.75,14.247547129558829,1.120318184530123,1.451906980131593,0.04152,-0.07933362660632552,0.1
36.49,72.03,52.71,Red,Wheat,9,13,23,17-17-17,0.22,0.1,0.3,12.0,1.0,1.7068952778708484,-0.30710000000000004,0.30710000000000004,32.841,1.2986821309786158,41.49,31.490000000000002,15.004836734505313,1.2986821309786158,2.134307080612513,0.21497000000000002,-0.5241875398341376,0.1
33.91,50.88,53.37,Red,Paddy,5,3,32,Urea,0.22,0.1,0.3,12.0,1.0,2.599755939379412,-0.3137,0.3137,30.519,1.006786529185393,38.91,28.909999999999997,14.291768420358622,1.006786529185393,3.0962591529218706,0.21958999999999998,-0.8155434381833215,0.1
40.0,76.4,57.23,Red,Sugarcane,10,19,18,14-35-14,0.22,0.1,0.3,12.0,1.0,1.740644807962643,-0.35229999999999995,0.35229999999999995,36.0,2.0277119728751702,45.0,35.0,15.974941301425806,2.0277119728751702,2.3172248861529017,0.24660999999999994,-0.6132291658452391,0.1
32.12,76.73,34.45,Black,Wheat,4,3,33,Urea,0.45,0.28,0.55,35.0,1.5,1.1139611946826253,0.10549999999999998,0.0,28.907999999999998,0.5399702743017063,37.12,27.119999999999997,13.79704272953592,0.8099554114525594,0.43912486291660185,0.0,0.11752290603901695,0.1
24.06,53.06,37.08,Sandy,Sugarcane,23,0,24,28-28,0.1,0.04,0.05,5.0,0.5,1.4057029966249386,-0.27079999999999993,0.27079999999999993,21.654,0.2523640867986502,29.06,19.06,11.569395205496267,0.1261820433993251,3.2526267019008603,0.25725999999999993,-0.38066437148603327,0.1
25.5,53.43,42.85,Red,Tobacco,5,10,31,17-17-17,0.22,0.1,0.3,12.0,1.0,1.5197451776194126,-0.2085,0.2085,22.95,0.3385056346114392,30.5,20.5,11.967386822694419,0.3385056346114392,1.5156148677079957,0.14595,-0.3168668695336475,0.1
34.0,59.76,27.52,Black,Maize,13,0,41,DAP,0.45,0.28,0.55,35.0,1.5,2.140470308447614,0.1748,0.0,30.6,0.5240033650015934,39.0,29.0,14.316642896433507,0.7860050475023901,0.8755528296132392,0.0,0.374154209916643,0.1
22.5,58.83,39.36,Red,Oil seeds,10,4,12,Urea,0.22,0.1,0.3,12.0,1.0,1.1221244176394678,-0.1736,0.1736,20.25,0.22794062199223972,27.5,17.5,11.138237620198268,0.22794062199223972,1.041540700257916,0.12151999999999999,-0.1948007989022116,0.1
38.66,60.15,57.58,Sandy,Millets,38,0,3,DAP,0.1,0.04,0.05,5.0,0.5,2.7356487231870066,-0.4758,0.4758,34.794,1.7759137855083789,43.66,33.66,15.604587990977523,0.8879568927541894,8.537734242675391,0.45200999999999997,-1.3016216624923778,0.1
33.03,59.23,50.06,Sandy,Cotton,9,7,28,17-17-17,0.1,0.04,0.05,5.0,0.5,2.0542447439598144,-0.40060000000000007,0.40060000000000007,29.727,0.8621354380228339,38.03,28.03,14.048551320959753,0.43106771901141694,5.771832542266257,0.38057,-0.8229304444303018,0.1
27.05,53.34,70.0,Loamy,Ground Nuts,10,1,10,28-28,0.25,0.12,0.2,15.0,2.0,1.6684738706468811,-0.44999999999999996,0.44999999999999996,24.345000000000002,0.6492094130806492,32.05,22.05,12.395780577317423,1.2984188261612983,1.3788023999684154,0.36,-0.7508132417910964,0.1
27.27,62.47,57.15,Clayey,Millets,16,0,5,DAP,0.4,0.25,0.5,30.0,2.5,1.3594142254216353,-0.17149999999999999,0.17149999999999999,24.543,0.5422404204401126,32.269999999999996,22.27,12.456584852167143,1.3556010511002814,0.564455288273589,0.08574999999999999,-0.23313953965981044,0.1
29.07,56.52,53.78,Clayey,Cotton,5,14,11,Urea,0.4,0.25,0.5,30.0,2.5,1.7487265228900912,-0.13780000000000003,0.13780000000000003,26.163,0.6147598746477765,34.07,24.07,12.954074373664838,1.5368996866194413,0.7551044478906183,0.06890000000000002,-0.24097451485425464,0.1
38.17,66.45,68.55,Loamy,Cotton,37,4,0,Urea,0.25,0.12,0.2,15.0,2.0,2.2431186249693624,-0.4355,0.4355,34.353,2.0097055524471,43.17,33.17,15.469160287903152,4.0194111048942,2.3132774369621325,0.34840000000000004,-0.9768781611741574,0.1
28.13,55.71,50.38,Clayey,Cotton,18,3,20,14-35-14,0.4,0.25,0.5,30.0,2.5,1.686845080308097,-0.1038,0.1038,25.317,0.5225049011145481,33.129999999999995,23.13,12.694274290216036,1.30626225278637,0.7137758044844159,0.0519,-0.17509451933598047,0.1
32.56,62.62,56.5,Clayey,Maize,11,0,40,DAP,0.4,0.25,0.5,30.0,2.5,1.8343577661400037,-0.16499999999999992,0.16499999999999992,29.304000000000002,0.9268444305485226,37.56,27.560000000000002,13.918651279235355,2.3171110763713063,0.8510595356086624,0.08249999999999996,-0.3026690314131005,0.1
30.84,47.62,28.08,Red,Millets,34,2,1,Urea,0.22,0.1,0.3,12.0,1.0,2.3318690966517712,-0.06079999999999999,0.06079999999999999,27.756,0.38551599054329355,35.84,25.84,13.443272403137565,0.38551599054329355,2.61232928956234,0.042559999999999994,-0.14177764107642768,0.1
30.98,64.17,26.26,Red,Ground Nuts,6,11,32,20-20,0.22,0.1,0.3,12.0,1.0,1.6078638786584056,-0.0426,0.0426,27.882,0.3657909377508392,35.980000000000004,25.98,13.481966032587387,0.3657909377508392,1.8064305164247358,0.029819999999999996,-0.06849500123084808,0.1
25.27,52.33,20.33,Loamy,Tobacco,15,0,36,20-20,0.25,0.12,0.2,15.0,2.0,1.5345366657047468,0.04670000000000002,0.0,22.743,0.1568245587972411,30.27,20.27,11.903818717169713,0.3136491175944822,1.2177897522266246,0.0,0.0716628622884117,0.1
29.51,47.21,49.01,Clayey,Wheat,1,14,12,DAP,0.4,0.25,0.5,30.0,2.5,2.177724611607296,-0.09009999999999996,0.09009999999999996,26.559,0.5863368489082754,34.510000000000005,24.51,13.075682923364274,1.4658421222706886,0.9491745505261205,0.04504999999999998,-0.19621298750581728,0.1
38.59,68.57,31.88,Loamy,Paddy,41,0,4,14-35-14,0.25,0.12,0.2,15.0,2.0,2.149512535434571,-0.06879999999999997,0.06879999999999997,34.731,0.976162381357444,43.59,33.59,15.585241176252616,1.952324762714888,2.233378085075069,0.05503999999999998,-0.14788646243789844,0.1
33.01,56.62,38.75,Sandy,Pulses,38,0,4,17-17-17,0.1,0.04,0.05,5.0,0.5,2.1833023747304305,-0.2875,0.2875,29.709,0.6659741452183735,38.01,28.009999999999998,14.04302365960978,0.33298707260918675,6.132033380884331,0.27312499999999995,-0.6276994327349987,0.1
29.94,54.58,36.36,Sandy,Cotton,20,2,20,10-26-26,0.1,0.04,0.05,5.0,0.5,1.9205776725616515,-0.26359999999999995,0.26359999999999995,26.946,0.4547939059150028,34.94,24.94,13.194527642388715,0.2273969529575014,5.068223037993859,0.2504199999999999,-0.5062642744872512,0.1
28.42,68.97,38.11,Sandy,Barley,35,1,1,20-20,0.1,0.04,0.05,5.0,0.5,1.2019029211223042,-0.2811,0.2811,25.578000000000003,0.4072925844482318,33.42,23.42,12.77442537979067,0.2036462922241159,3.0707238359258615,0.267045,-0.33785491112747973,0.1
31.81,62.69,55.11,Sandy,Barley,17,0,8,14-35-14,0.1,0.04,0.05,5.0,0.5,1.7550482978115047,-0.45110000000000006,0.45110000000000006,28.628999999999998,0.8365207123831461,36.81,26.81,13.71136397861132,0.41826035619157304,4.8128212022671555,0.428545,-0.7917022871427699,0.1
28.06,49.09,36.0,Clayey,Ground Nuts,21,0,26,28-28,0.4,0.25,0.5,30.0,2.5,1.9310956345564805,0.040000000000000036,0.0,25.253999999999998,0.3706706866825337,33.06,23.06,12.674927475491135,0.9266767167063343,0.8158832372080307,0.0,0.07724382538225928,0.1
32.09,67.57,37.6,Loamy,Sugarcane,25,0,18,10-26-26,0.25,0.12,0.2,15.0,2.0,1.5498331839266082,-0.126,0.126,28.881000000000004,0.5875163899344208,37.09,27.090000000000003,13.78875123751096,1.1750327798688416,1.4246842821869048,0.1008,-0.19527898117475262,0.1
30.4,73.93,50.87,Clayey,Cotton,11,2,37,DAP,0.4,0.25,0.5,30.0,2.5,1.1318005392385473,-0.10869999999999991,0.10869999999999991,27.36,0.6673124999267278,35.4,25.4,13.321663853438128,1.6682812498168196,0.5025822110958645,0.054349999999999954,-0.12302671861522999,0.1
31.37,61.56,36.38,Clayey,Oil seeds,12,0,33,20-20,0.4,0.25,0.5,30.0,2.5,1.763664468804433,0.03620000000000001,0.0,28.233,0.5276321029257243,36.370000000000005,26.37,13.589755428911886,1.3190802573143108,0.7989256263238013,0.0,0.06384465377072049,0.1
28.4,64.69,20.0,Black,Wheat,9,8,30,DAP,0.45,0.28,0.55,35.0,1.5,1.366095778306308,0.25,0.0,25.56,0.21330378420395488,33.4,23.4,12.768897718440698,0.3199556763059323,0.4983867790510538,0.0,0.341523944576577,0.1
35.46,68.5,33.83,Red,Paddy,7,3,32,14-35-14,0.22,0.1,0.3,12.0,1.0,1.8166745021146418,-0.11829999999999999,0.11829999999999999,31.914,0.7492277997441283,40.46,30.46,14.720162174981635,0.7492277997441283,2.2284786075234617,0.08280999999999998,-0.2149125936001621,0.1
33.36,48.62,48.04,Black,Paddy,9,0,36,14-35-14,0.45,0.28,0.55,35.0,1.5,2.637138155412509,-0.030399999999999983,0.030399999999999983,30.024,0.8560930642974655,38.36,28.36,14.13975773323433,1.2841395964461981,1.065385560760038,0.01367999999999999,-0.08016899992454023,0.1
30.09,51.69,31.75,Clayey,Sugarcane,35,2,0,20-20,0.4,0.25,0.5,30.0,2.5,2.0604301103978107,0.08250000000000002,0.0,27.081,0.40334521910052107,35.09,25.09,13.235985102513528,1.0083630477513026,0.9090607415331908,0.0,0.1699854841078194,0.1
31.62,53.17,41.08,Clayey,Maize,38,0,0,DAP,0.4,0.25,0.5,30.0,2.5,2.179290894461547,-0.010799999999999976,0.010799999999999976,28.458000000000002,0.6114153271327291,36.620000000000005,26.62,13.658851195786566,1.5285383178318226,0.9922203346594292,0.005399999999999988,-0.023536341660184656,0.1
35.85,65.73,46.71,Clayey,Wheat,41,0,0,20-20,0.4,0.25,0.5,30.0,2.5,2.019283348532019,-0.06709999999999999,0.06709999999999999,32.265,1.0770901382805524,40.85,30.85,14.827951571306134,2.692725345701381,0.9980611900259221,0.033549999999999996,-0.13549391268649846,0.1
28.23,59.71,40.91,Clayey,Oil seeds,19,2,18,DAP,0.4,0.25,0.5,30.0,2.5,1.5434482518529773,-0.009099999999999941,0.009099999999999941,25.407,0.42870310865705125,33.230000000000004,23.23,12.721912596965916,1.071757771642628,0.654520458600447,0.004549999999999971,-0.014045379091862003,0.1
22.91,52.89,43.54,Black,Ground Nuts,36,0,0,17-17-17,0.45,0.28,0.55,35.0,1.5,1.3163384456575176,0.014600000000000002,0.0,20.619,0.2630778902034884,27.91,17.91,11.251554677872743,0.39461683530523256,0.42316725702575936,0.0,0.019218541306599758,0.1
31.57,59.0,29.74,Loamy,Millets,32,0,3,17-17-17,0.25,0.12,0.2,15.0,2.0,1.9025852584638985,-0.0474,0.0474,28.413,0.4403513953720999,36.57,26.57,13.645032042411628,0.8807027907441998,1.7307224543439936,0.03792,-0.09018254125118878,0.1
33.33,68.93,44.04,Loamy,Wheat,41,0,0,20-20,0.25,0.12,0.2,15.0,2.0,1.5920294207432648,-0.1904,0.1904,29.997,0.7823783169669443,38.33,28.33,14.131466241209367,1.5647566339338885,1.4998473342830365,0.15232,-0.30312240170951765,0.1
26.1,56.4,70.0,Red,Maize,8,14,10,20-20,0.22,0.1,0.3,12.0,1.0,1.474273749964899,-0.48,0.48,23.490000000000002,0.5884137371327615,31.1,21.1,12.13321666319365,0.5884137371327615,1.4906402357652584,0.33599999999999997,-0.7076513999831515,0.1
23.85,54.74,31.15,Black,Maize,10,4,8,28-28,0.45,0.28,0.55,35.0,1.5,1.3384095328898344,0.1385,0.0,21.465000000000003,0.20744667905260042,28.85,18.85,11.511354761321536,0.31117001857890064,0.4401973414008437,0.0,0.1853697203052421,0.1
33.93,68.08,68.4,Red,Barley,4,5,28,20-20,0.22,0.1,0.3,12.0,1.0,1.6913014046564285,-0.4640000000000001,0.4640000000000001,30.537,1.2929903527699358,38.93,28.93,14.297296081708597,1.2929903527699358,2.01508641214855,0.32480000000000003,-0.7847638517605829,0.1
24.14,50.03,56.4,Red,Oil seeds,11,3,5,10-26-26,0.22,0.1,0.3,12.0,1.0,1.5036391377917233,-0.344,0.344,21.726000000000003,0.38704627189326657,29.14,19.14,11.591505850896162,0.38704627189326657,1.4524534886124352,0.24079999999999996,-0.5172518634003528,0.1
30.9,61.42,48.45,Loamy,Barley,13,0,6,28-28,0.25,0.12,0.2,15.0,2.0,1.7233989486748547,-0.23450000000000004,0.23450000000000004,27.81,0.6693234535022907,35.9,25.9,13.459855387187487,1.3386469070045814,1.546446708239633,0.18760000000000004,-0.4041370534642535,0.1
38.27,61.02,39.38,Clayey,Tobacco,10,1,14,10-26-26,0.4,0.25,0.5,30.0,2.5,2.6202706261522017,0.006199999999999983,0.0,34.443000000000005,1.1665292500550581,43.27,33.27,15.496798594653031,2.9163231251376454,1.3535268718988684,0.0,0.016245677882143608,0.1
30.53,72.94,69.94,Black,Pulses,14,0,37,DAP,0.45,0.28,0.55,35.0,1.5,1.1835421811638813,-0.2494,0.2494,27.477,0.9299007170881273,35.53,25.53,13.357593652212962,1.3948510756321908,0.451693586464027,0.11223,-0.29517541998227204,0.1
36.91,57.36,46.79,Black,Barley,9,4,30,10-26-26,0.45,0.28,0.55,35.0,1.5,2.662493007626404,-0.01789999999999997,0.01789999999999997,33.219,1.2040421070283782,41.91,31.909999999999997,15.12091762285477,1.8060631605425672,1.150266783992734,0.008054999999999986,-0.04765862483651256,0.1
27.89,58.78,32.12,Clayey,Millets,37,0,1,20-20,0.4,0.25,0.5,30.0,2.5,1.5481357735915777,0.07880000000000004,0.0,25.101000000000003,0.324952488389622,32.89,22.89,12.627942354016351,0.812381220974055,0.6516589768368317,0.0,0.12199309895901639,0.1
25.91,61.37,35.85,Black,Ground Nuts,37,0,0,20-20,0.45,0.28,0.55,35.0,1.5,1.2916317461174796,0.09149999999999997,0.0,23.319,0.2954836957034994,30.91,20.91,12.080703880368892,0.4432255435552491,0.44582344706654525,0.0,0.11818430476974934,0.1
26.89,45.93,34.24,Loamy,Ground Nuts,37,0,0,28-28,0.25,0.12,0.2,15.0,2.0,1.9153736152539693,-0.09240000000000004,0.09240000000000004,24.201,0.31234072032180216,31.89,21.89,12.351559286517633,0.6246814406436043,1.5771900509760677,0.07392000000000003,-0.17698052204946685,0.1
26.9,54.22,37.63,Sandy,Oil seeds,41,0,0,28-28,0.1,0.04,0.05,5.0,0.5,1.622661419896376,-0.2763,0.2763,24.21,0.3436201037614251,31.9,21.9,12.35432311719262,0.17181005188071255,4.00937669824048,0.26248499999999997,-0.44834135031736866,0.1
33.83,56.33,40.46,Clayey,Cotton,9,11,17,Urea,0.4,0.25,0.5,30.0,2.5,2.3010236116776954,-0.004599999999999993,0.004599999999999993,30.447,0.7569550895034745,38.83,28.83,14.269657774958725,1.8923877237586861,1.0944939823580078,0.0022999999999999965,-0.010584708613717382,0.1
32.23,65.73,36.41,Black,Pulses,13,0,11,10-26-26,0.45,0.28,0.55,35.0,1.5,1.650759658503612,0.08590000000000003,0.0,29.006999999999998,0.5772258177415682,37.23,27.229999999999997,13.82744486696078,0.8658387266123524,0.6521653761874772,0.0,0.1418002546654603,0.1
33.56,69.13,30.78,Clayey,Oil seeds,13,0,13,14-35-14,0.4,0.25,0.5,30.0,2.5,1.6022523911849316,0.0922,0.0,30.204000000000004,0.5599851252958815,38.56,28.560000000000002,14.195034346734072,1.3999628132397037,0.75813425750023,0.0,0.1477276704672507,0.1
22.37,59.31,53.4,Sandy,Millets,25,1,21,14-35-14,0.1,0.04,0.05,5.0,0.5,1.1003177787590317,-0.43400000000000005,0.43400000000000005,20.133000000000003,0.30511563593282875,27.37,17.37,11.102307821423437,0.15255781796641438,2.443213336233532,0.41230000000000006,-0.4775379159814198,0.1
40.0,66.19,57.22,Sandy,Paddy,40,0,0,14-35-14,0.1,0.04,0.05,5.0,0.5,2.493694955814279,-0.47220000000000006,0.47220000000000006,36.0,2.02735766360156,45.0,35.0,15.974941301425806,1.01367883180078,7.967326108558945,0.44859000000000004,-1.1775227581355026,0.1
26.38,58.32,37.72,Loamy,Pulses,38,0,0,Urea,0.25,0.12,0.2,15.0,2.0,1.4328299268119693,-0.12719999999999998,0.12719999999999998,23.742,0.3263941012445783,31.38,21.38,12.210603922093288,0.6527882024891566,1.1663812482681915,0.10175999999999999,-0.18225596669048247,0.1
25.09,55.29,28.94,Loamy,Ground Nuts,15,0,39,10-26-26,0.25,0.12,0.2,15.0,2.0,1.4239238721943603,-0.03939999999999999,0.03939999999999999,22.581,0.21912115898189496,30.09,20.09,11.854069765019945,0.43824231796378993,1.1252861947379529,0.03151999999999999,-0.05610260056445778,0.1
34.6,52.97,41.6,Red,Wheat,12,3,41,14-35-14,0.22,0.1,0.3,12.0,1.0,2.5864424328291986,-0.19600000000000004,0.19600000000000004,31.14,0.8428468427192682,39.6,29.6,14.48247273693274,0.8428468427192682,3.1215068349245714,0.13720000000000002,-0.506942716834523,0.1
30.08,55.2,40.09,Clayey,Paddy,14,0,11,17-17-17,0.4,0.25,0.5,30.0,2.5,1.909633044619354,-0.0009000000000000119,0.0009000000000000119,27.072,0.508767950487801,35.08,25.08,13.233221271838538,1.2719198762195025,0.8423532209154209,0.00045000000000000595,-0.0017186697401574413,0.1
29.16,50.81,20.0,Black,Millets,7,16,12,17-17-17,0.45,0.28,0.55,35.0,1.5,1.988685091031336,0.25,0.0,26.244,0.23075980550617314,34.16,24.16,12.978948849739714,0.3461397082592597,0.7374583449924479,0.0,0.497171272757834,0.1
23.32,50.4,46.44,Black,Tobacco,27,3,27,10-26-26,0.45,0.28,0.55,35.0,1.5,1.4206807340584418,-0.014399999999999968,0.014399999999999968,20.988,0.2927638319872748,28.32,18.32,11.364871735547219,0.4391457479809122,0.4613101234210646,0.006479999999999985,-0.020457802570441518,0.1
27.41,54.55,26.1,Loamy,Cotton,33,0,0,Urea,0.25,0.12,0.2,15.0,2.0,1.6598353699274873,-0.01100000000000001,0.01100000000000001,24.669,0.2512517456783532,32.41,22.41,12.495278481616962,0.5025034913567064,1.382673678725444,0.008800000000000007,-0.018258189069202378,0.1
29.23,70.7,54.12,Sandy,Maize,42,3,0,10-26-26,0.1,0.04,0.05,5.0,0.5,1.189353834463597,-0.44120000000000004,0.44120000000000004,26.307000000000002,0.6289765007449787,34.230000000000004,24.23,12.998295664464633,0.31448825037248934,3.091914558004512,0.41914,-0.524742911765339,0.1
35.92,63.54,54.99,Clayey,Sugarcane,17,0,40,14-35-14,0.4,0.25,0.5,30.0,2.5,2.156598096039427,-0.14990000000000003,0.14990000000000003,32.328,1.2772395716831526,40.92,30.92,14.847298386031044,3.1930989292078813,1.0673218476881268,0.07495000000000002,-0.32327405459631015,0.1
24.33,52.3,46.6,Red,Cotton,20,0,16,14-35-14,0.22,0.1,0.3,12.0,1.0,1.4517657171537541,-0.24600000000000002,0.24600000000000002,21.897,0.32614453242924646,29.33,19.33,11.64401863372092,0.32614453242924646,1.4086989218612938,0.17220000000000002,-0.35713436641982355,0.1
33.99,62.02,24.13,Loamy,Cotton,42,0,3,28-28,0.25,0.12,0.2,15.0,2.0,2.019130443993736,0.008700000000000013,0.0,30.591,0.45897969546894585,38.99,28.990000000000002,14.313879065758522,0.9179593909378917,1.92677259955451,0.0,0.01756643486274553,0.1
33.8,69.65,29.13,Black,Sugarcane,11,2,33,20-20,0.45,0.28,0.55,35.0,1.5,1.596504538123261,0.1587,0.0,30.419999999999998,0.5432956592719586,38.8,28.799999999999997,14.261366282933764,0.8149434889079379,0.6505238854440519,0.0,0.25336527020016153,0.1
29.19,67.99,28.27,Clayey,Pulses,42,0,0,17-17-17,0.4,0.25,0.5,30.0,2.5,1.2963635416580943,0.11730000000000002,0.0,26.271,0.32719334481017937,34.19,24.19,12.987240341764677,0.8179833620254484,0.5612061628604978,0.0,0.15206344343649447,0.1
32.92,56.58,28.5,Loamy,Barley,2,14,21,28-28,0.25,0.12,0.2,15.0,2.0,2.1743085084842093,-0.034999999999999976,0.034999999999999976,29.628000000000004,0.48527181646643863,37.92,27.92,14.018149183534895,0.9705436329328773,2.0319854028640596,0.027999999999999983,-0.07610079779694727,0.1
29.7,50.47,41.56,Sandy,Ground Nuts,11,19,22,28-28,0.1,0.04,0.05,5.0,0.5,2.0656967915005477,-0.3156,0.3156,26.73,0.5070822702806096,34.7,24.7,13.128195706189029,0.2535411351403048,5.42377434969319,0.29982,-0.6519339073975728,0.1
22.82,48.25,49.55,Clayey,Maize,21,0,24,28-28,0.4,0.25,0.5,30.0,2.5,1.4381303333694662,-0.09549999999999997,0.09549999999999997,20.538,0.2966156976934274,27.82,17.82,11.226680201797858,0.7415392442335684,0.5381809780414647,0.04774999999999999,-0.13734144683678398,0.1
